Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
RF,CostSensitive,Owen-Data,0.7785166800667765,0.3531275165787485,0.6468724834212515,1.0,0.9395352312417549,0.8621359048876688,10.679198163355446,0.7076847179872189
RF,CostSensitive,Owen-Model,0.7785166800667765,0.2841419682245486,0.7158580317754514,0.3356481481481481,0.6237304697270248,0.558412216550208,2.8286353750617224,0.4487842146778118
RF,CostSensitive,R-Myerson,0.7785166800667765,0.17498430760204453,0.8250156923979555,1.0,1.0,0.941671897465985,,0.7754828822412367
XGB,None,SHAP,0.7845362421633608,0.643022358417511,0.356977641582489,0.9430555555555555,0.9595562815666199,0.7531964778900146,,0.830185568833446
XGB,None,Banzhaf,0.7845362421633608,0.45475406107435185,0.5452459389256481,0.3356481481481481,0.3632428223379615,0.4147123031372526,,0.5416544908478809
XGB,None,Myerson,0.7845362421633608,0.6755060333712267,0.3244939666287733,0.5254629629629629,0.6258998233222185,0.4919522509713182,,0.6074954579429899
XGB,None,Owen-Domain,0.7845362421633608,0.3215113036803459,0.6784886963196541,0.6203703703703702,0.8580399457354996,0.7189663374751746,2.147538349075645,0.801007072318195
XGB,None,Owen-Data,0.7845362421633608,0.3104434545942899,0.6895565454057101,1.0,0.9383413972641222,0.8759659808899442,10.679198163355446,0.9348368928434843
XGB,None,Owen-Model,0.7845362421633608,0.27778365491372703,0.722216345086273,0.4305555555555555,0.36530648943006766,0.5060261300239653,2.4683235509143278,0.6194923304628495
XGB,None,R-Myerson,0.7845362421633608,0.23870995151838187,0.7612900484816181,1.0,1.0,0.9204300161605392,,0.9727389780372273
XGB,SMOTE,SHAP,0.772127840970364,0.5724266767501831,0.4275733232498169,0.9050925925925926,0.963329017162323,0.7653316259384155,,0.396591875520601
XGB,SMOTE,Banzhaf,0.772127840970364,0.464753410490968,0.5352465895090319,0.2597222222222222,0.33160019919063544,0.37552300364062985,,0.06431075164885541
XGB,SMOTE,Myerson,0.772127840970364,0.6192153860575125,0.3807846139424875,0.6013888888888888,0.8156337360306737,0.5992690796206832,,0.2550366446532171
XGB,SMOTE,Owen-Domain,0.772127840970364,0.26164372654100365,0.7383562734589963,0.5444444444444444,0.9527620425457529,0.7451875868163979,2.147538349075645,0.37942067002154173
XGB,SMOTE,Owen-Data,0.772127840970364,0.33298667554383293,0.6670133244561671,0.9430555555555555,0.931306826978615,0.8471252356634458,10.679198163355446,0.4663144804356806
XGB,SMOTE,Owen-Model,0.772127840970364,0.21660480473420488,0.7833951952657952,0.22175925925925924,0.6316994601332204,0.5456179715527583,2.520058032704097,0.20930330407011466
XGB,SMOTE,R-Myerson,0.772127840970364,0.21587782683660994,0.7841221731633901,1.0,1.0,0.9280407243877966,,0.5352885564155068
XGB,SMOTETomek,SHAP,0.7719118499798612,0.6217676997184753,0.37823230028152466,0.9050925925925926,0.9627707004547119,0.7486985325813293,,0.3746859199420056
XGB,SMOTETomek,Banzhaf,0.7719118499798612,0.46320679806880644,0.5367932019311936,0.2597222222222222,0.4893158781429762,0.4286104340987973,,0.10183604690739909
XGB,SMOTETomek,Myerson,0.7719118499798612,0.6185476257728524,0.3814523742271476,0.6583333333333332,0.827190307384802,0.6223253383150943,,0.26696273318815134
XGB,SMOTETomek,Owen-Domain,0.7719118499798612,0.2468853637936989,0.753114636206301,0.5444444444444444,0.9519945864831035,0.7498512223779497,2.147538349075645,0.37566849713293266
XGB,SMOTETomek,Owen-Data,0.7719118499798612,0.32676030054790417,0.6732396994520958,1.0,0.931728729282017,0.8683228095780376,10.679198163355446,0.47665618670651544
XGB,SMOTETomek,Owen-Model,0.7719118499798612,0.20004759173806774,0.7999524082619323,0.20277777777777775,0.7383060611506047,0.5803454157301049,2.5569992705230287,0.23117815824888022
XGB,SMOTETomek,R-Myerson,0.7719118499798612,0.21494743596349059,0.7850525640365094,1.0,1.0,0.9283508546788364,,0.5278253634485316
XGB,CostSensitive,SHAP,0.7847920929341226,0.6843982934951782,0.3156017065048218,0.9050925925925926,0.9596343040466309,0.7267762422561646,,0.8168180267721781
XGB,CostSensitive,Banzhaf,0.7847920929341226,0.42829729906025016,0.5717027009397498,0.22175925925925924,0.40195594707370325,0.39847263575757075,,0.5369650807407179
XGB,CostSensitive,Myerson,0.7847920929341226,0.7029578813055873,0.29704211869441266,0.5254629629629629,0.6153361994549703,0.4792804270374486,,0.6058473531383743
XGB,CostSensitive,Owen-Domain,0.7847920929341226,0.3260241299854098,0.6739758700145901,0.6203703703703702,0.8545136276422437,0.7162866226757347,2.147538349075645,0.8078764529233842
XGB,CostSensitive,Owen-Data,0.7847920929341226,0.37124780206222685,0.6287521979377731,1.0,0.9384232682085178,0.855725155382097,10.679198163355446,0.9267368108230671
XGB,CostSensitive,Owen-Model,0.7847920929341226,0.2849270207617024,0.7150729792382976,0.3356481481481481,0.4839006288248955,0.5115405854037803,2.4631608636105295,0.6333465952409678
XGB,CostSensitive,R-Myerson,0.7847920929341226,0.2398184534962655,0.7601815465037345,1.0,1.0,0.9200605155012447,,0.9815776340944238
LGB,None,SHAP,0.7843695534641684,0.5785637228796269,0.4214362771203731,0.8481481481481481,0.9371563646789501,0.7355802633158237,,0.8092054782429873
LGB,None,Banzhaf,0.7843695534641684,0.4167678610216461,0.5832321389783539,0.3925925925925926,0.3714576184617058,0.4490941166775507,,0.5649986204841311
LGB,None,Myerson,0.7843695534641684,0.6085266543063219,0.3914733456936781,0.5254629629629629,0.6966394120744285,0.5378585735770232,,0.6406633231388865
LGB,None,Owen-Domain,0.7843695534641684,0.3360134132508599,0.6639865867491401,0.6013888888888889,0.9221884425276042,0.7291879727218777,2.147538349075645,0.8037565543835028
LGB,None,Owen-Data,0.7843695534641684,0.37340072023584026,0.6265992797641597,1.0,0.938965393595745,0.8551882244533016,10.679198163355446,0.9111618370235994
LGB,None,Owen-Model,0.7843695534641684,0.31466740451876907,0.6853325954812309,0.2407407407407407,0.3884407224660576,0.4381713528960097,2.5241495861261196,0.5556878253464508
LGB,None,R-Myerson,0.7843695534641684,0.21026317303505754,0.7897368269649425,1.0,1.0,0.9299122756549807,,0.9748582005549734
LGB,SMOTE,SHAP,0.7725275739382154,0.6044069107755213,0.39559308922447867,0.924074074074074,0.9681539961631224,0.7626070531538917,,0.4085707215226995
LGB,SMOTE,Banzhaf,0.7725275739382154,0.4784059008852254,0.5215940991147746,0.35462962962962963,0.3880088492725731,0.4214108593389924,,0.11772786106137344
LGB,SMOTE,Myerson,0.7725275739382154,0.5281245117042266,0.4718754882957734,0.5254629629629629,0.871238937604199,0.6228591296209784,,0.2894466323310918
LGB,SMOTE,Owen-Domain,0.7725275739382154,0.226012174013982,0.773987825986018,0.3166666666666666,0.9830110621098253,0.6912218515875033,2.147538349075645,0.3477204641208243
LGB,SMOTE,Owen-Data,0.7725275739382154,0.3352176088531814,0.6647823911468186,1.0,0.9397384706028477,0.868173620583222,10.679198163355446,0.49855789897898317
LGB,SMOTE,Owen-Model,0.7725275739382154,0.23152606232087333,0.7684739376791266,0.18379629629629626,0.6273612841193773,0.5265438393649333,2.179159468571051,0.20734543943376407
LGB,SMOTE,R-Myerson,0.7725275739382154,0.21578545574469696,0.784214544255303,1.0,1.0,0.9280715147517675,,0.5496161323103916
LGB,SMOTETomek,SHAP,0.7723923344766512,0.5491042192984719,0.45089578070152814,0.924074074074074,0.9679808532988546,0.7809835693581522,,0.4193967627125875
LGB,SMOTETomek,Banzhaf,0.7723923344766512,0.4300080752822425,0.5699919247177575,0.35462962962962963,0.44949673066684953,0.45803942833807887,,0.14411233854207828
LGB,SMOTETomek,Myerson,0.7723923344766512,0.5197462219763824,0.4802537780236176,0.5254629629629629,0.8767038728437576,0.627473537943446,,0.28854156134893283
LGB,SMOTETomek,Owen-Domain,0.7723923344766512,0.21523536687719133,0.7847646331228086,0.5444444444444444,0.984104267958628,0.771104448508627,2.147538349075645,0.4109755909093704
LGB,SMOTETomek,Owen-Data,0.7723923344766512,0.332056977840496,0.667943022159504,1.0,0.9403078574635182,0.8694169598743406,10.679198163355446,0.49477925737187756
LGB,SMOTETomek,Owen-Model,0.7723923344766512,0.22866003884461217,0.7713399611553878,0.20277777777777775,0.6326216388794699,0.5355797926042118,2.158991940821971,0.2102093869652208
LGB,SMOTETomek,R-Myerson,0.7723923344766512,0.22585125209715257,0.7741487479028475,1.0,0.9999999999999999,0.9247162493009491,,0.5419175426454785
LGB,CostSensitive,SHAP,0.7843695534641684,0.5785637228796269,0.4214362771203731,0.8481481481481481,0.9371563646789501,0.7355802633158237,,0.8092054782429873
LGB,CostSensitive,Banzhaf,0.7843695534641684,0.4422638202587597,0.5577361797412403,0.3166666666666666,0.39995725914931307,0.42478670185240663,,0.5442784653759523
LGB,CostSensitive,Myerson,0.7843695534641684,0.6085266543063219,0.3914733456936781,0.5254629629629629,0.6966394120744285,0.5378585735770232,,0.6406633231388865
LGB,CostSensitive,Owen-Domain,0.7843695534641684,0.3360134132508599,0.6639865867491401,0.6013888888888889,0.9221884425276042,0.7291879727218777,2.147538349075645,0.8037565543835028
LGB,CostSensitive,Owen-Data,0.7843695534641684,0.37340072023584026,0.6265992797641597,1.0,0.938965393595745,0.8551882244533016,10.679198163355446,0.9111618370235994
LGB,CostSensitive,Owen-Model,0.7843695534641684,0.31466740451876907,0.6853325954812309,0.2407407407407407,0.3884407224660576,0.4381713528960097,2.5241495861261196,0.5556878253464508
LGB,CostSensitive,R-Myerson,0.7843695534641684,0.21026317303505754,0.7897368269649425,1.0,1.0,0.9299122756549807,,0.9748582005549734
