Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
RF,None,SHAP,0.654084568888889,0.6556424136812717,0.34435758631872826,0.9429577464788732,0.9817261083658141,0.7563471470544718,,0.6797121636812635
RF,None,Banzhaf,0.654084568888889,0.19697265177004272,0.8030273482299572,0.4485915492957746,0.533149598556489,0.5949228320274069,,0.49218564168191864
RF,None,Myerson,0.654084568888889,0.6642550217612341,0.3357449782387659,0.7147887323943661,0.7800189244640685,0.6101842116990668,,0.5099147765415465
RF,None,Owen-Domain,0.654084568888889,0.20333163874409846,0.7966683612559016,0.7718309859154928,0.9442508407705651,0.8375833959806531,2.6453100228325406,0.7740842613348644
RF,None,Owen-Data,0.654084568888889,0.23723781495531496,0.7627621850446851,0.923943661971831,0.9831296572985576,0.8899451681050244,3.2429746845729484,0.8349128980279135
RF,None,Owen-Model,0.654084568888889,0.20414914293361952,0.7958508570663805,0.31549295774647884,0.7672580513771275,0.6262006220633289,2.1276286725958564,0.5285210300667404
RF,None,R-Myerson,0.654084568888889,0.22372786847376164,0.7762721315262384,1.0,1.0,0.9254240438420793,,0.8761286849451528
RF,SMOTE,SHAP,0.6383518577777778,0.7157065170919357,0.28429348290806433,0.8288732394366197,0.9817578087268032,0.6983081770238291,,0.3548566318682903
RF,SMOTE,Banzhaf,0.6383518577777778,0.2387492055215672,0.7612507944784328,0.44859154929577466,0.47027761103992366,0.5600399849380437,,0.19423056286104468
RF,SMOTE,Myerson,0.6383518577777778,0.6515743661340406,0.34842563386595937,0.7528169014084507,0.718914142865105,0.6067188927131717,,0.24845741972786975
RF,SMOTE,Owen-Domain,0.6383518577777778,0.226247163114371,0.773752836885629,0.4866197183098591,0.89625641202355,0.718876322406346,2.6453100228325406,0.3787506330100241
RF,SMOTE,Owen-Data,0.6383518577777778,0.19004445152393673,0.8099555484760632,0.923943661971831,0.982820756812483,0.9055733224201257,3.2429746845729484,0.5956364167559596
RF,SMOTE,Owen-Model,0.6383518577777778,0.22825073727054254,0.7717492627294574,0.3154929577464789,0.685341080618822,0.5908611003649193,2.0493981745838035,0.23003543264892812
RF,SMOTE,R-Myerson,0.6383518577777778,0.14990099845258256,0.8500990015474175,1.0,1.0,0.9500330005158057,,0.6472851959444943
RF,SMOTETomek,SHAP,0.6372879733333333,0.6915134723339466,0.30848652766605344,0.8478873239436618,0.984417070966126,0.713596974191947,,0.3552094559154956
RF,SMOTETomek,Banzhaf,0.6372879733333333,0.22670696467980125,0.7732930353201988,0.44859154929577466,0.386314249664161,0.5360662780933781,,0.14897216147874662
RF,SMOTETomek,Myerson,0.6372879733333333,0.5985604659791006,0.4014395340208994,0.6957746478873239,0.7082576822496932,0.6018239547193054,,0.22536281173704414
RF,SMOTETomek,Owen-Domain,0.6372879733333333,0.2014474926156971,0.798552507384303,0.4866197183098591,0.9037629884468824,0.7296450713803482,2.6453100228325406,0.3738525200037264
RF,SMOTETomek,Owen-Data,0.6372879733333333,0.17107817642152215,0.8289218235784779,0.923943661971831,0.982807668687469,0.9118910514125925,3.2429746845729484,0.585567556725913
RF,SMOTETomek,Owen-Model,0.6372879733333333,0.22272996010752324,0.7772700398924768,0.22042253521126762,0.6615050180355571,0.5530658643797671,2.096668790687838,0.16872056983457454
RF,SMOTETomek,R-Myerson,0.6372879733333333,0.14106565073961774,0.8589343492603823,1.0,1.0,0.9529781164201274,,0.6332983734788425
RF,CostSensitive,SHAP,0.654084568888889,0.6556424136812717,0.34435758631872826,0.9429577464788732,0.9817261083658141,0.7563471470544718,,0.6797121636812635
RF,CostSensitive,Banzhaf,0.654084568888889,0.21005548277046762,0.7899445172295324,0.44859154929577466,0.6197782516482707,0.6194381060578592,,0.5206650196121938
RF,CostSensitive,Myerson,0.654084568888889,0.6642550217612341,0.3357449782387659,0.7147887323943661,0.7800189244640685,0.6101842116990668,,0.5099147765415465
RF,CostSensitive,Owen-Domain,0.654084568888889,0.20333163874409846,0.7966683612559016,0.7718309859154928,0.9442508407705651,0.8375833959806531,2.6453100228325406,0.7740842613348644
RF,CostSensitive,Owen-Data,0.654084568888889,0.23723781495531496,0.7627621850446851,0.923943661971831,0.9831296572985576,0.8899451681050244,3.2429746845729484,0.8349128980279135
RF,CostSensitive,Owen-Model,0.654084568888889,0.20414914293361952,0.7958508570663805,0.31549295774647884,0.7672580513771275,0.6262006220633289,2.1276286725958564,0.5285210300667404
RF,CostSensitive,R-Myerson,0.654084568888889,0.22372786847376164,0.7762721315262384,1.0,1.0,0.9254240438420793,,0.8761286849451528
XGB,None,SHAP,0.65874072,0.7000110745429993,0.29998892545700073,0.7338028169014085,0.9811301827430725,0.6716406345367432,,0.6574964782614857
XGB,None,Banzhaf,0.65874072,0.20814683497495387,0.7918531650250461,0.5436619718309857,0.6799094653635445,0.6718082007398587,,0.6576911398108912
XGB,None,Myerson,0.65874072,0.6916525432161706,0.30834745678382935,0.6767605633802817,0.8128945434657698,0.599334187876627,,0.5734981261047531
XGB,None,Owen-Domain,0.65874072,0.18750481772178318,0.8124951822782168,0.6957746478873239,0.9697044404908395,0.8259914235521267,2.6453100228325406,0.8368056896839198
XGB,None,Owen-Data,0.65874072,0.11397235251164946,0.8860276474883505,0.923943661971831,0.9827288368195238,0.9309000487599017,3.2429746845729484,0.9586779715000042
XGB,None,Owen-Model,0.65874072,0.18862828266783951,0.8113717173321605,0.22042253521126756,0.7795629240036592,0.6037857255156958,2.073448048458357,0.5786694744909228
XGB,None,R-Myerson,0.65874072,0.16235153973631958,0.8376484602636804,1.0,1.0,0.9458828200878935,,0.9760834472276152
XGB,SMOTE,SHAP,0.6299883111111111,0.7886534929275513,0.21134650707244873,0.8478873239436621,0.9894298911094666,0.6828879117965698,,0.20009161648232662
XGB,SMOTE,Banzhaf,0.6299883111111111,0.2077961831288402,0.7922038168711598,0.4866197183098591,0.9286891043080022,0.7358375464963404,,0.26160317274768224
XGB,SMOTE,Myerson,0.6299883111111111,0.7215362391652331,0.27846376083476687,0.6957746478873239,0.9892933225953685,0.6545105771058197,,0.16712568518953777
