Model,Sampler,Method,AUC,CV,Stability,Kuncheva,Cosine,I,Q,S(α=0.5)
LGB,SMOTETomek,Banzhaf,0.7723923344766512,0.4473261863850964,0.5526738136149036,0.3925925925925926,0.40279156448946135,0.44935265689898585,,0.07012881586597575
LGB,SMOTETomek,Myerson,0.7723923344766512,0.5197462219763824,0.4802537780236176,0.5254629629629629,0.8767038728437576,0.627473537943446,,0.24605098255909819
LGB,SMOTETomek,Owen-Domain,0.7723923344766512,0.21523536687719133,0.7847646331228086,0.5444444444444444,0.984104267958628,0.771104448508627,2.147538349075645,0.38790892107011266
LGB,SMOTETomek,Owen-Data,0.7723923344766512,0.332056977840496,0.667943022159504,1.0,0.9403078574635182,0.8694169598743406,10.679198163355446,0.48500786820692554
LGB,SMOTETomek,Owen-Model,0.7723923344766512,0.22866003884461217,0.7713399611553878,0.20277777777777775,0.6326216388794699,0.5355797926042118,2.158991940821971,0.15529156855424092
LGB,SMOTETomek,R-Myerson,0.7723923344766512,0.22585125209715257,0.7741487479028475,1.0,0.9999999999999999,0.9247162493009491,,0.5396245462486806
LGB,CostSensitive,SHAP,0.7843695534641684,0.5785637228796269,0.4214362771203731,0.8481481481481481,0.9371563646789501,0.7355802633158237,,0.7813346994830713
LGB,CostSensitive,Banzhaf,0.7843695534641684,0.442002250913069,0.557997749086931,0.5064814814814814,0.4447060717600842,0.5030617674428322,,0.5516863991246628
LGB,CostSensitive,Myerson,0.7843695534641684,0.6085266543063219,0.3914733456936781,0.5254629629629629,0.6966394120744285,0.5378585735770232,,0.5860536753992476
LGB,CostSensitive,Owen-Domain,0.7843695534641684,0.3360134132508599,0.6639865867491401,0.6013888888888889,0.9221884425276042,0.7291879727218777,2.147538349075645,0.7750213149723673
LGB,CostSensitive,Owen-Data,0.7843695534641684,0.37340072023584026,0.6265992797641597,1.0,0.938965393595745,0.8551882244533016,10.679198163355446,0.8994662265318274
LGB,CostSensitive,Owen-Model,0.7843695534641684,0.31466740451876907,0.6853325954812309,0.2407407407407407,0.3884407224660576,0.4381713528960097,2.5241495861261196,0.48759698828325515
LGB,CostSensitive,R-Myerson,0.7843695534641684,0.21026317303505754,0.7897368269649425,1.0,1.0,0.9299122756549807,,0.9732678881584953
